sample_id,seed,part_id,machine,length_mm,deviation_from_target,within_spec
sample_4,3706,P0042,M1,49.488,-0.512,True
sample_4,3706,P0043,M1,50.179,0.179,True
sample_4,3706,P0044,M1,49.036,-0.964,True
sample_4,3706,P0045,M1,49.05,-0.95,True
sample_4,3706,P0046,M1,49.775,-0.225,True
sample_4,3706,P0047,M1,49.765,-0.235,True
sample_4,3706,P0048,M1,49.848,-0.152,True
sample_4,3706,P0049,M1,49.894,-0.106,True
sample_4,3706,P0050,M1,50.036,0.036,True
sample_4,3706,P0051,M1,49.69,-0.31,True
sample_4,3706,P0052,M1,50.117,0.117,True
sample_4,3706,P0053,M1,49.412,-0.588,True
sample_4,3706,P0054,M1,50.003,0.003,True
sample_4,3706,P0055,M1,49.931,-0.069,True
sample_4,3706,P0056,M1,49.563,-0.437,True
sample_4,3706,P0057,M1,49.552,-0.448,True
sample_4,3706,P0058,M1,50.005,0.005,True
sample_4,3706,P0059,M1,50.348,0.348,True
sample_4,3706,P0060,M1,50.007,0.007,True
sample_4,3706,P0061,M1,50.895,0.895,True
sample_4,3706,P0062,M1,50.382,0.382,True
sample_4,3706,P0063,M1,50.099,0.099,True
sample_4,3706,P0064,M1,49.735,-0.265,True
sample_4,3706,P0065,M1,50.453,0.453,True
sample_4,3706,P0066,M1,49.79,-0.21,True
sample_4,3706,P0067,M1,50.36,0.36,True
sample_4,3706,P0068,M1,51.539,1.539,False
sample_4,3706,P0069,M1,49.776,-0.224,True
sample_4,3706,P0070,M1,49.885,-0.115,True
sample_4,3706,P0071,M1,49.261,-0.739,True
sample_4,3706,P0072,M1,49.59,-0.41,True
sample_4,3706,P0073,M1,50.801,0.801,True
sample_4,3706,P0074,M1,49.708,-0.292,True
sample_4,3706,P0075,M1,49.68,-0.32,True
sample_4,3706,P0076,M1,51.082,1.082,True
sample_4,3706,P0077,M1,50.806,0.806,True
sample_4,3706,P0078,M1,50.114,0.114,True
sample_4,3706,P0079,M1,48.679,-1.321,True
sample_4,3706,P0080,M1,50.308,0.308,True
sample_4,3706,P0081,M1,49.867,-0.133,True
sample_4,3706,P0082,M1,49.279,-0.721,True
sample_4,3706,P0083,M1,50.45,0.45,True
sample_4,3706,P0084,M1,50.002,0.002,True
sample_4,3706,P0085,M1,50.162,0.162,True
sample_4,3706,P0086,M1,49.82,-0.18,True
sample_4,3706,P0087,M1,49.238,-0.762,True
sample_4,3706,P0088,M1,50.2,0.2,True
sample_4,3706,P0089,M1,50.606,0.606,True
sample_4,3706,P0090,M1,50.627,0.627,True
sample_4,3706,P0091,M1,50.64,0.64,True
sample_4,3706,P0092,M1,49.923,-0.077,True
sample_4,3706,P0093,M1,50.332,0.332,True
sample_4,3706,P0094,M1,49.779,-0.221,True
sample_4,3706,P0095,M1,50.894,0.894,True
sample_4,3706,P0096,M1,50.125,0.125,True
sample_4,3706,P0097,M1,50.717,0.717,True
sample_4,3706,P0098,M1,50.4,0.4,True
sample_4,3706,P0099,M1,51.222,1.222,True
sample_4,3706,P0100,M1,50.183,0.183,True
sample_4,3706,P0101,M1,50.44,0.44,True
sample_4,3706,P0102,M1,49.234,-0.766,True
sample_4,3706,P0103,M1,49.942,-0.058,True
sample_4,3706,P0104,M1,49.515,-0.485,True
sample_4,3706,P0105,M1,50.958,0.958,True
sample_4,3706,P0106,M1,50.364,0.364,True
sample_4,3706,P0107,M1,49.73,-0.27,True
sample_4,3706,P0108,M1,50.347,0.347,True
sample_4,3706,P0109,M1,50.461,0.461,True
sample_4,3706,P0110,M1,50.559,0.559,True
sample_4,3706,P0111,M1,51.4,1.4,True
sample_4,3706,P0112,M1,50.996,0.996,True
sample_4,3706,P0113,M1,49.406,-0.594,True
sample_4,3706,P0114,M1,50.203,0.203,True
sample_4,3706,P0115,M1,50.038,0.038,True
sample_4,3706,P0116,M1,49.924,-0.076,True
sample_4,3706,P0117,M1,49.377,-0.623,True
sample_4,3706,P0118,M1,50.12,0.12,True
sample_4,3706,P0119,M1,50.259,0.259,True
sample_4,3706,P0120,M1,50.211,0.211,True
sample_4,3706,P0121,M1,49.449,-0.551,True
sample_4,3706,P0122,M1,49.878,-0.122,True
sample_4,3706,P0123,M1,48.316,-1.684,False
sample_4,3706,P0124,M1,50.257,0.257,True
sample_4,3706,P0125,M1,50.086,0.086,True
sample_4,3706,P0126,M1,49.223,-0.777,True
sample_4,3706,P0127,M1,49.129,-0.871,True
sample_4,3706,P0128,M1,49.259,-0.741,True
sample_4,3706,P0129,M1,49.298,-0.702,True
sample_4,3706,P0130,M1,49.695,-0.305,True
sample_4,3706,P0131,M1,49.259,-0.741,True
sample_4,3706,P0132,M1,50.201,0.201,True
sample_4,3706,P0133,M1,49.032,-0.968,True
sample_4,3706,P0134,M1,49.469,-0.531,True
sample_4,3706,P0135,M1,50.427,0.427,True
sample_4,3706,P0136,M1,50.471,0.471,True
sample_4,3706,P0137,M1,49.207,-0.793,True
sample_4,3706,P0138,M1,48.994,-1.006,True
sample_4,3706,P0139,M1,50.961,0.961,True
sample_4,3706,P0140,M1,49.567,-0.433,True
sample_4,3706,P0141,M1,50.275,0.275,True
sample_4,3706,P0142,M1,49.793,-0.207,True
sample_4,3706,P0143,M1,49.696,-0.304,True
sample_4,3706,P0144,M1,50.403,0.403,True
sample_4,3706,P0145,M1,50.981,0.981,True
sample_4,3706,P0146,M1,50.958,0.958,True
sample_4,3706,P0147,M1,50.338,0.338,True
sample_4,3706,P0148,M1,49.413,-0.587,True
sample_4,3706,P0149,M1,50.064,0.064,True
sample_4,3706,P0150,M1,50.864,0.864,True
sample_4,3706,P0151,M1,50.446,0.446,True
sample_4,3706,P0152,M1,50.262,0.262,True
sample_4,3706,P0153,M1,49.67,-0.33,True
sample_4,3706,P0154,M1,50.204,0.204,True
sample_4,3706,P0155,M1,49.946,-0.054,True
sample_4,3706,P0156,M1,49.296,-0.704,True
sample_4,3706,P0157,M1,50.404,0.404,True
sample_4,3706,P0158,M1,49.363,-0.637,True
sample_4,3706,P0159,M1,50.35,0.35,True
sample_4,3706,P0160,M1,49.744,-0.256,True
sample_4,3706,P0161,M1,49.506,-0.494,True
sample_4,3706,P0162,M1,49.539,-0.461,True
sample_4,3706,P0163,M1,48.574,-1.426,True
sample_4,3706,P0164,M1,49.956,-0.044,True
sample_4,3706,P0165,M1,49.941,-0.059,True
sample_4,3706,P0166,M1,49.81,-0.19,True
sample_4,3706,P0167,M1,50.512,0.512,True
sample_4,3706,P0168,M1,49.354,-0.646,True
sample_4,3706,P0169,M1,50.922,0.922,True
sample_4,3706,P0170,M1,49.717,-0.283,True
sample_4,3706,P0171,M1,49.366,-0.634,True
sample_4,3706,P0172,M1,50.438,0.438,True
sample_4,3706,P0173,M1,50.213,0.213,True
sample_4,3706,P0174,M1,49.651,-0.349,True
sample_4,3706,P0175,M1,49.924,-0.076,True
sample_4,3706,P0176,M1,49.015,-0.985,True
sample_4,3706,P0177,M1,49.524,-0.476,True
sample_4,3706,P0178,M1,49.675,-0.325,True
sample_4,3706,P0179,M1,50.224,0.224,True
sample_4,3706,P0180,M1,49.67,-0.33,True
sample_4,3706,P0181,M2,51.4,1.4,True
sample_4,3706,P0182,M2,50.409,0.409,True
sample_4,3706,P0183,M2,49.901,-0.099,True
sample_4,3706,P0184,M2,50.522,0.522,True
sample_4,3706,P0185,M2,51.955,1.955,False
sample_4,3706,P0186,M2,49.727,-0.273,True
sample_4,3706,P0187,M2,50.722,0.722,True
sample_4,3706,P0188,M2,49.465,-0.535,True
sample_4,3706,P0189,M2,50.315,0.315,True
sample_4,3706,P0190,M2,50.241,0.241,True
sample_4,3706,P0191,M2,49.666,-0.334,True
sample_4,3706,P0192,M2,50.313,0.313,True
sample_4,3706,P0193,M2,50.65,0.65,True
sample_4,3706,P0194,M2,49.969,-0.031,True
sample_4,3706,P0195,M2,49.899,-0.101,True
sample_4,3706,P0196,M2,50.468,0.468,True
sample_4,3706,P0197,M2,49.038,-0.962,True
sample_4,3706,P0198,M2,50.896,0.896,True
sample_4,3706,P0199,M2,50.906,0.906,True
sample_4,3706,P0200,M2,48.311,-1.689,False
sample_4,3706,P0201,M2,49.344,-0.656,True
sample_4,3706,P0202,M2,49.204,-0.796,True
sample_4,3706,P0203,M2,49.821,-0.179,True
sample_4,3706,P0204,M2,49.976,-0.024,True
sample_4,3706,P0205,M2,50.337,0.337,True
sample_4,3706,P0206,M2,50.605,0.605,True
sample_4,3706,P0207,M2,50.7,0.7,True
sample_4,3706,P0208,M2,50.088,0.088,True
sample_4,3706,P0209,M2,51.39,1.39,True
sample_4,3706,P0210,M2,49.601,-0.399,True
sample_4,3706,P0211,M2,49.825,-0.175,True
sample_4,3706,P0212,M2,50.852,0.852,True
sample_4,3706,P0213,M2,50.541,0.541,True
sample_4,3706,P0214,M2,51.763,1.763,False
sample_4,3706,P0215,M2,49.584,-0.416,True
sample_4,3706,P0216,M2,50.372,0.372,True
sample_4,3706,P0217,M2,50.306,0.306,True
sample_4,3706,P0218,M2,51.001,1.001,True
sample_4,3706,P0219,M2,50.937,0.937,True
sample_4,3706,P0220,M2,49.77,-0.23,True
sample_4,3706,P0221,M2,51.171,1.171,True
sample_4,3706,P0222,M2,49.119,-0.881,True
sample_4,3706,P0223,M2,51.578,1.578,False
sample_4,3706,P0224,M2,50.08,0.08,True
sample_4,3706,P0225,M2,49.667,-0.333,True
sample_4,3706,P0226,M2,50.069,0.069,True
sample_4,3706,P0227,M2,50.511,0.511,True
sample_4,3706,P0228,M2,50.888,0.888,True
sample_4,3706,P0229,M2,49.991,-0.009,True
sample_4,3706,P0230,M2,49.401,-0.599,True
sample_4,3706,P0231,M2,50.025,0.025,True
sample_4,3706,P0232,M2,49.909,-0.091,True
sample_4,3706,P0233,M2,49.543,-0.457,True
sample_4,3706,P0234,M2,50.488,0.488,True
sample_4,3706,P0235,M2,51.0,1.0,True
sample_4,3706,P0236,M2,51.489,1.489,True
sample_4,3706,P0237,M2,50.141,0.141,True
sample_4,3706,P0238,M2,50.719,0.719,True
sample_4,3706,P0239,M2,50.718,0.718,True
sample_4,3706,P0240,M2,50.951,0.951,True
sample_4,3706,P0241,M2,49.447,-0.553,True
sample_4,3706,P0242,M2,49.617,-0.383,True
sample_4,3706,P0243,M2,50.822,0.822,True
sample_4,3706,P0244,M2,50.494,0.494,True
sample_4,3706,P0245,M2,50.649,0.649,True
sample_4,3706,P0246,M2,50.026,0.026,True
sample_4,3706,P0247,M2,50.588,0.588,True
sample_4,3706,P0248,M2,50.873,0.873,True
sample_4,3706,P0249,M2,49.567,-0.433,True
sample_4,3706,P0250,M2,49.829,-0.171,True
sample_4,3706,P0251,M2,51.62,1.62,False
sample_4,3706,P0252,M2,50.783,0.783,True
sample_4,3706,P0253,M2,51.216,1.216,True
sample_4,3706,P0254,M2,50.178,0.178,True
sample_4,3706,P0255,M2,50.883,0.883,True
sample_4,3706,P0256,M2,50.259,0.259,True
sample_4,3706,P0257,M2,49.67,-0.33,True
sample_4,3706,P0258,M2,50.195,0.195,True
sample_4,3706,P0259,M2,51.33,1.33,True
sample_4,3706,P0260,M2,50.138,0.138,True
sample_4,3706,P0261,M2,49.655,-0.345,True
sample_4,3706,P0262,M2,51.417,1.417,True
sample_4,3706,P0263,M2,49.555,-0.445,True
sample_4,3706,P0264,M2,51.577,1.577,False
sample_4,3706,P0265,M2,50.9,0.9,True
sample_4,3706,P0266,M2,49.668,-0.332,True
sample_4,3706,P0267,M2,50.177,0.177,True
sample_4,3706,P0268,M2,48.863,-1.137,True
sample_4,3706,P0269,M2,48.557,-1.443,True
sample_4,3706,P0270,M2,50.81,0.81,True
sample_4,3706,P0271,M2,49.504,-0.496,True
sample_4,3706,P0272,M2,50.956,0.956,True
sample_4,3706,P0273,M2,49.288,-0.712,True
sample_4,3706,P0274,M2,50.186,0.186,True
sample_4,3706,P0275,M2,50.497,0.497,True
sample_4,3706,P0276,M2,49.731,-0.269,True
sample_4,3706,P0277,M2,49.328,-0.672,True
sample_4,3706,P0278,M2,51.163,1.163,True
sample_4,3706,P0279,M2,51.009,1.009,True
sample_4,3706,P0280,M2,50.332,0.332,True
sample_4,3706,P0281,M2,50.11,0.11,True
sample_4,3706,P0282,M2,50.275,0.275,True
sample_4,3706,P0283,M2,51.063,1.063,True
sample_4,3706,P0284,M2,49.215,-0.785,True
sample_4,3706,P0285,M2,49.017,-0.983,True
sample_4,3706,P0286,M2,49.63,-0.37,True
sample_4,3706,P0287,M2,50.232,0.232,True
sample_4,3706,P0288,M2,50.595,0.595,True
sample_4,3706,P0289,M2,49.217,-0.783,True
sample_4,3706,P0290,M2,50.583,0.583,True
sample_4,3706,P0291,M2,49.558,-0.442,True
sample_4,3706,P0292,M2,50.256,0.256,True
sample_4,3706,P0293,M2,50.406,0.406,True
sample_4,3706,P0294,M2,51.246,1.246,True
sample_4,3706,P0295,M2,51.032,1.032,True
sample_4,3706,P0296,M2,50.626,0.626,True
sample_4,3706,P0297,M2,50.449,0.449,True
sample_4,3706,P0298,M2,50.708,0.708,True
sample_4,3706,P0299,M2,50.305,0.305,True
sample_4,3706,P0300,M2,49.421,-0.579,True
sample_4,3706,P0301,M2,50.732,0.732,True
sample_4,3706,P0302,M2,50.497,0.497,True
sample_4,3706,P0303,M2,49.801,-0.199,True
sample_4,3706,P0304,M2,50.381,0.381,True
sample_4,3706,P0305,M2,51.243,1.243,True
sample_4,3706,P0306,M2,51.568,1.568,False
sample_4,3706,P0307,M2,50.169,0.169,True
sample_4,3706,P0308,M2,50.491,0.491,True
sample_4,3706,P0309,M2,49.6,-0.4,True
sample_4,3706,P0310,M2,49.541,-0.459,True
sample_4,3706,P0311,M2,49.393,-0.607,True
sample_4,3706,P0312,M2,50.375,0.375,True
sample_4,3706,P0313,M2,49.628,-0.372,True
sample_4,3706,P0314,M2,50.187,0.187,True
sample_4,3706,P0315,M2,50.261,0.261,True
sample_4,3706,P0316,M2,49.693,-0.307,True
sample_4,3706,P0317,M2,50.457,0.457,True
sample_4,3706,P0318,M2,50.107,0.107,True
sample_4,3706,P0319,M2,50.974,0.974,True
sample_4,3706,P0320,M2,49.686,-0.314,True
sample_4,3706,P0321,M2,51.304,1.304,True
sample_4,3706,P0322,M2,50.459,0.459,True
sample_4,3706,P0323,M2,50.356,0.356,True
sample_4,3706,P0324,M2,49.939,-0.061,True
sample_4,3706,P0325,M2,50.537,0.537,True
sample_4,3706,P0326,M2,49.724,-0.276,True
sample_4,3706,P0327,M2,50.337,0.337,True
sample_4,3706,P0328,M2,51.458,1.458,True
sample_4,3706,P0329,M2,50.581,0.581,True
sample_4,3706,P0330,M2,49.317,-0.683,True
sample_4,3706,P0331,M2,49.979,-0.021,True
sample_4,3706,P0332,M2,51.271,1.271,True
sample_4,3706,P0333,M2,50.897,0.897,True
sample_4,3706,P0334,M2,51.127,1.127,True
sample_4,3706,P0335,M2,50.651,0.651,True
sample_4,3706,P0336,M2,49.617,-0.383,True
sample_4,3706,P0337,M2,51.463,1.463,True
sample_4,3706,P0338,M2,50.314,0.314,True
sample_4,3706,P0339,M2,49.623,-0.377,True
sample_4,3706,P0340,M2,49.275,-0.725,True
sample_4,3706,P0341,M2,50.903,0.903,True
sample_4,3706,P0342,M2,50.125,0.125,True
sample_4,3706,P0343,M2,49.862,-0.138,True
sample_4,3706,P0344,M2,49.725,-0.275,True
sample_4,3706,P0345,M2,50.517,0.517,True
sample_4,3706,P0346,M2,51.209,1.209,True
sample_4,3706,P0347,M2,50.146,0.146,True
sample_4,3706,P0348,M2,50.543,0.543,True
sample_4,3706,P0349,M2,51.036,1.036,True
sample_4,3706,P0350,M2,50.227,0.227,True
sample_4,3706,P0351,M2,50.601,0.601,True
sample_4,3706,P0352,M2,49.779,-0.221,True
sample_4,3706,P0353,M2,50.483,0.483,True
sample_4,3706,P0354,M2,50.731,0.731,True
sample_4,3706,P0355,M2,50.926,0.926,True
sample_4,3706,P0356,M2,50.135,0.135,True
sample_4,3706,P0357,M2,49.685,-0.315,True
sample_4,3706,P0358,M2,50.324,0.324,True
sample_4,3706,P0359,M2,50.635,0.635,True
sample_4,3706,P0360,M2,50.736,0.736,True
sample_4,3706,P0361,M3,50.32,0.32,True
sample_4,3706,P0362,M3,49.492,-0.508,True
sample_4,3706,P0363,M3,49.723,-0.277,True
sample_4,3706,P0364,M3,50.793,0.793,True
sample_4,3706,P0365,M3,49.769,-0.231,True
sample_4,3706,P0366,M3,48.831,-1.169,True
sample_4,3706,P0367,M3,49.637,-0.363,True
sample_4,3706,P0368,M3,50.21,0.21,True
sample_4,3706,P0369,M3,48.795,-1.205,True
sample_4,3706,P0370,M3,48.777,-1.223,True
sample_4,3706,P0371,M3,49.683,-0.317,True
sample_4,3706,P0372,M3,49.564,-0.436,True
sample_4,3706,P0373,M3,50.9,0.9,True
sample_4,3706,P0374,M3,50.005,0.005,True
sample_4,3706,P0375,M3,49.757,-0.243,True
sample_4,3706,P0376,M3,49.316,-0.684,True
sample_4,3706,P0377,M3,49.501,-0.499,True
sample_4,3706,P0378,M3,49.326,-0.674,True
sample_4,3706,P0379,M3,49.719,-0.281,True
sample_4,3706,P0380,M3,49.934,-0.066,True
sample_4,3706,P0381,M3,51.047,1.047,True
sample_4,3706,P0382,M3,50.129,0.129,True
sample_4,3706,P0383,M3,50.392,0.392,True
sample_4,3706,P0384,M3,50.78,0.78,True
sample_4,3706,P0385,M3,49.578,-0.422,True
sample_4,3706,P0386,M3,49.624,-0.376,True
sample_4,3706,P0387,M3,50.506,0.506,True
sample_4,3706,P0388,M3,49.911,-0.089,True
sample_4,3706,P0389,M3,50.223,0.223,True
sample_4,3706,P0390,M3,49.971,-0.029,True
sample_4,3706,P0391,M3,49.495,-0.505,True
sample_4,3706,P0392,M3,48.899,-1.101,True
sample_4,3706,P0393,M3,50.467,0.467,True
sample_4,3706,P0394,M3,49.939,-0.061,True
sample_4,3706,P0395,M3,49.983,-0.017,True
sample_4,3706,P0396,M3,49.959,-0.041,True
sample_4,3706,P0397,M3,49.837,-0.163,True
sample_4,3706,P0398,M3,49.401,-0.599,True
sample_4,3706,P0399,M3,50.281,0.281,True
sample_4,3706,P0400,M3,50.17,0.17,True
sample_4,3706,P0401,M3,49.246,-0.754,True
sample_4,3706,P0402,M3,49.287,-0.713,True
sample_4,3706,P0403,M3,50.171,0.171,True
sample_4,3706,P0404,M3,49.89,-0.11,True
sample_4,3706,P0405,M3,49.653,-0.347,True
sample_4,3706,P0406,M3,50.105,0.105,True
sample_4,3706,P0407,M3,49.749,-0.251,True
sample_4,3706,P0408,M3,49.557,-0.443,True
sample_4,3706,P0409,M3,50.102,0.102,True
sample_4,3706,P0410,M3,51.164,1.164,True
sample_4,3706,P0411,M3,50.186,0.186,True
sample_4,3706,P0412,M3,49.275,-0.725,True
sample_4,3706,P0413,M3,50.144,0.144,True
sample_4,3706,P0414,M3,49.906,-0.094,True
sample_4,3706,P0415,M3,49.16,-0.84,True
sample_4,3706,P0416,M3,49.849,-0.151,True
sample_4,3706,P0417,M3,49.904,-0.096,True
sample_4,3706,P0418,M3,49.951,-0.049,True
sample_4,3706,P0419,M3,48.977,-1.023,True
sample_4,3706,P0420,M3,49.02,-0.98,True
sample_4,3706,P0421,M3,50.081,0.081,True
sample_4,3706,P0422,M3,50.194,0.194,True
sample_4,3706,P0423,M3,50.771,0.771,True
sample_4,3706,P0424,M3,50.185,0.185,True
sample_4,3706,P0425,M3,49.132,-0.868,True
sample_4,3706,P0426,M3,49.819,-0.181,True
sample_4,3706,P0427,M3,49.471,-0.529,True
sample_4,3706,P0428,M3,48.977,-1.023,True
sample_4,3706,P0429,M3,48.122,-1.878,False
sample_4,3706,P0430,M3,49.828,-0.172,True
sample_4,3706,P0431,M3,49.873,-0.127,True
sample_4,3706,P0432,M3,48.765,-1.235,True
sample_4,3706,P0433,M3,49.284,-0.716,True
sample_4,3706,P0434,M3,49.219,-0.781,True
sample_4,3706,P0435,M3,49.39,-0.61,True
sample_4,3706,P0436,M3,49.61,-0.39,True
sample_4,3706,P0437,M3,50.72,0.72,True
sample_4,3706,P0438,M3,49.656,-0.344,True
sample_4,3706,P0439,M3,49.321,-0.679,True
sample_4,3706,P0440,M3,49.914,-0.086,True
sample_4,3706,P0441,M3,50.192,0.192,True
sample_4,3706,P0442,M3,50.409,0.409,True
sample_4,3706,P0443,M3,48.83,-1.17,True
sample_4,3706,P0444,M3,50.458,0.458,True
sample_4,3706,P0445,M3,49.469,-0.531,True
sample_4,3706,P0446,M3,49.603,-0.397,True
sample_4,3706,P0447,M3,49.562,-0.438,True
sample_4,3706,P0448,M3,49.601,-0.399,True
sample_4,3706,P0449,M3,51.266,1.266,True
sample_4,3706,P0450,M3,50.014,0.014,True
sample_4,3706,P0451,M3,50.148,0.148,True
sample_4,3706,P0452,M3,50.377,0.377,True
sample_4,3706,P0453,M3,50.378,0.378,True
sample_4,3706,P0454,M3,49.88,-0.12,True
sample_4,3706,P0455,M3,49.866,-0.134,True
sample_4,3706,P0456,M3,48.985,-1.015,True
sample_4,3706,P0457,M3,50.347,0.347,True
sample_4,3706,P0458,M3,49.294,-0.706,True
sample_4,3706,P0459,M3,48.877,-1.123,True
sample_4,3706,P0460,M3,50.058,0.058,True
sample_4,3706,P0461,M3,49.547,-0.453,True
sample_4,3706,P0462,M3,49.595,-0.405,True
sample_4,3706,P0463,M3,50.071,0.071,True
sample_4,3706,P0464,M3,49.171,-0.829,True
sample_4,3706,P0465,M3,50.607,0.607,True
sample_4,3706,P0466,M3,49.984,-0.016,True
sample_4,3706,P0467,M3,50.147,0.147,True
sample_4,3706,P0468,M3,50.728,0.728,True
sample_4,3706,P0469,M3,50.398,0.398,True
sample_4,3706,P0470,M3,49.742,-0.258,True
sample_4,3706,P0471,M3,50.52,0.52,True
sample_4,3706,P0472,M3,50.27,0.27,True
sample_4,3706,P0473,M3,49.227,-0.773,True
sample_4,3706,P0474,M3,49.458,-0.542,True
sample_4,3706,P0475,M3,49.19,-0.81,True
sample_4,3706,P0476,M3,49.171,-0.829,True
sample_4,3706,P0477,M3,51.115,1.115,True
sample_4,3706,P0478,M3,48.912,-1.088,True
sample_4,3706,P0479,M3,49.556,-0.444,True
sample_4,3706,P0480,M3,50.307,0.307,True
sample_4,3706,P0481,M3,50.044,0.044,True
sample_4,3706,P0482,M3,49.036,-0.964,True
sample_4,3706,P0483,M3,49.561,-0.439,True
sample_4,3706,P0484,M3,49.96,-0.04,True
sample_4,3706,P0485,M3,48.834,-1.166,True
sample_4,3706,P0486,M3,48.241,-1.759,False
sample_4,3706,P0487,M3,49.862,-0.138,True
sample_4,3706,P0488,M3,48.138,-1.862,False
sample_4,3706,P0489,M3,48.909,-1.091,True
sample_4,3706,P0490,M3,51.141,1.141,True
sample_4,3706,P0491,M3,49.722,-0.278,True
sample_4,3706,P0492,M3,50.453,0.453,True
sample_4,3706,P0493,M3,49.396,-0.604,True
sample_4,3706,P0494,M3,49.915,-0.085,True
sample_4,3706,P0495,M3,50.12,0.12,True
sample_4,3706,P0496,M3,49.757,-0.243,True
sample_4,3706,P0497,M3,50.637,0.637,True
sample_4,3706,P0498,M3,49.991,-0.009,True
sample_4,3706,P0499,M3,49.603,-0.397,True
sample_4,3706,P0500,M3,49.683,-0.317,True
sample_4,3706,P0501,M3,49.989,-0.011,True
sample_4,3706,P0502,M3,50.607,0.607,True
sample_4,3706,P0503,M3,50.134,0.134,True
sample_4,3706,P0504,M3,50.281,0.281,True
sample_4,3706,P0505,M3,51.321,1.321,True
sample_4,3706,P0506,M3,49.332,-0.668,True
sample_4,3706,P0507,M3,49.951,-0.049,True
sample_4,3706,P0508,M3,48.574,-1.426,True
sample_4,3706,P0509,M3,49.663,-0.337,True
sample_4,3706,P0510,M3,50.459,0.459,True
sample_4,3706,P0511,M3,50.346,0.346,True
sample_4,3706,P0512,M3,48.617,-1.383,True
sample_4,3706,P0513,M3,48.84,-1.16,True
sample_4,3706,P0514,M3,50.358,0.358,True
sample_4,3706,P0515,M3,49.215,-0.785,True
sample_4,3706,P0516,M3,49.342,-0.658,True
sample_4,3706,P0517,M3,49.025,-0.975,True
sample_4,3706,P0518,M3,48.861,-1.139,True
sample_4,3706,P0519,M3,49.668,-0.332,True
sample_4,3706,P0520,M3,49.952,-0.048,True
sample_4,3706,P0521,M3,49.766,-0.234,True
sample_4,3706,P0522,M3,48.483,-1.517,False
sample_4,3706,P0523,M3,47.808,-2.192,False
sample_4,3706,P0524,M3,49.266,-0.734,True
sample_4,3706,P0525,M3,50.081,0.081,True
sample_4,3706,P0526,M3,50.037,0.037,True
sample_4,3706,P0527,M3,50.028,0.028,True
sample_4,3706,P0528,M3,50.135,0.135,True
sample_4,3706,P0529,M3,49.117,-0.883,True
sample_4,3706,P0530,M3,49.232,-0.768,True
sample_4,3706,P0531,M3,50.157,0.157,True
sample_4,3706,P0532,M3,48.837,-1.163,True
sample_4,3706,P0533,M3,49.843,-0.157,True
sample_4,3706,P0534,M3,50.045,0.045,True
sample_4,3706,P0535,M3,50.492,0.492,True
sample_4,3706,P0536,M3,50.571,0.571,True
sample_4,3706,P0537,M3,49.005,-0.995,True
sample_4,3706,P0538,M3,50.005,0.005,True
sample_4,3706,P0539,M3,49.262,-0.738,True
sample_4,3706,P0540,M3,49.151,-0.849,True
sample_5,4706,P0001,M1,49.568,-0.432,True
sample_5,4706,P0002,M1,49.617,-0.383,True
sample_5,4706,P0003,M1,49.947,-0.053,True
sample_5,4706,P0004,M1,50.016,0.016,True
sample_5,4706,P0005,M1,49.56,-0.44,True
sample_5,4706,P0006,M1,50.629,0.629,True
sample_5,4706,P0007,M1,49.31,-0.69,True
sample_5,4706,P0008,M1,50.333,0.333,True
sample_5,4706,P0009,M1,49.609,-0.391,True
sample_5,4706,P0010,M1,50.222,0.222,True
sample_5,4706,P0011,M1,49.889,-0.111,True
sample_5,4706,P0012,M1,50.579,0.579,True
sample_5,4706,P0013,M1,49.986,-0.014,True
sample_5,4706,P0014,M1,48.257,-1.743,False
sample_5,4706,P0015,M1,50.454,0.454,True
sample_5,4706,P0016,M1,50.828,0.828,True
sample_5,4706,P0017,M1,50.996,0.996,True
sample_5,4706,P0018,M1,50.494,0.494,True
sample_5,4706,P0019,M1,50.0,0.0,True
sample_5,4706,P0020,M1,50.141,0.141,True
sample_5,4706,P0021,M1,50.287,0.287,True
sample_5,4706,P0022,M1,49.768,-0.232,True
sample_5,4706,P0023,M1,50.176,0.176,True
sample_5,4706,P0024,M1,48.989,-1.011,True
sample_5,4706,P0025,M1,50.729,0.729,True
sample_5,4706,P0026,M1,49.372,-0.628,True
sample_5,4706,P0027,M1,49.114,-0.886,True
sample_5,4706,P0028,M1,49.99,-0.01,True
sample_5,4706,P0029,M1,50.452,0.452,True
sample_5,4706,P0030,M1,49.924,-0.076,True
sample_5,4706,P0031,M1,50.09,0.09,True
sample_5,4706,P0032,M1,50.292,0.292,True
sample_5,4706,P0033,M1,49.66,-0.34,True
sample_5,4706,P0034,M1,49.395,-0.605,True
sample_5,4706,P0035,M1,49.866,-0.134,True
sample_5,4706,P0036,M1,50.278,0.278,True
sample_5,4706,P0037,M1,51.148,1.148,True
sample_5,4706,P0038,M1,49.853,-0.147,True
sample_5,4706,P0039,M1,50.165,0.165,True
sample_5,4706,P0040,M1,49.808,-0.192,True
sample_5,4706,P0041,M1,50.033,0.033,True
sample_5,4706,P0042,M1,49.477,-0.523,True
sample_5,4706,P0043,M1,50.198,0.198,True
sample_5,4706,P0044,M1,50.76,0.76,True
sample_5,4706,P0045,M1,49.84,-0.16,True
sample_5,4706,P0046,M1,50.269,0.269,True
sample_5,4706,P0047,M1,49.526,-0.474,True
sample_5,4706,P0048,M1,50.568,0.568,True
