sample_id,seed,customer_id,age_group,channel,satisfaction,renewed
sample_4,3705,C0008,60+,website,2,False
sample_4,3705,C0009,60+,website,3,False
sample_4,3705,C0010,26-40,phone,5,True
sample_4,3705,C0011,18-25,phone,2,False
sample_4,3705,C0012,41-60,mobile_app,3,False
sample_4,3705,C0013,26-40,website,5,True
sample_4,3705,C0014,18-25,website,1,False
sample_4,3705,C0015,41-60,mobile_app,3,False
sample_4,3705,C0016,41-60,website,4,False
sample_4,3705,C0017,41-60,website,3,True
sample_4,3705,C0018,18-25,mobile_app,4,True
sample_4,3705,C0019,26-40,website,3,False
sample_4,3705,C0020,18-25,mobile_app,5,True
sample_4,3705,C0021,26-40,phone,4,True
sample_4,3705,C0022,26-40,mobile_app,4,True
sample_4,3705,C0023,26-40,mobile_app,4,True
sample_4,3705,C0024,26-40,mobile_app,4,True
sample_4,3705,C0025,41-60,website,4,True
sample_4,3705,C0026,41-60,website,4,False
sample_4,3705,C0027,41-60,website,3,False
sample_4,3705,C0028,41-60,mobile_app,5,True
sample_4,3705,C0029,26-40,website,3,False
sample_4,3705,C0030,26-40,phone,5,True
sample_4,3705,C0031,18-25,phone,4,True
sample_4,3705,C0032,26-40,mobile_app,5,True
sample_4,3705,C0033,26-40,mobile_app,4,True
sample_4,3705,C0034,41-60,mobile_app,4,True
sample_4,3705,C0035,41-60,website,4,True
sample_4,3705,C0036,26-40,phone,5,True
sample_4,3705,C0037,18-25,website,5,True
sample_4,3705,C0038,41-60,phone,5,True
sample_4,3705,C0039,18-25,phone,4,True
sample_4,3705,C0040,26-40,website,4,True
sample_4,3705,C0041,41-60,phone,2,False
sample_4,3705,C0042,60+,website,3,True
sample_4,3705,C0043,26-40,website,2,False
sample_4,3705,C0044,41-60,phone,3,False
sample_4,3705,C0045,26-40,mobile_app,4,True
sample_4,3705,C0046,18-25,website,4,True
sample_4,3705,C0047,18-25,mobile_app,5,True
sample_4,3705,C0048,60+,mobile_app,5,True
sample_4,3705,C0049,26-40,website,3,False
sample_4,3705,C0050,60+,phone,3,True
sample_4,3705,C0051,26-40,website,1,True
sample_4,3705,C0052,18-25,phone,3,False
sample_4,3705,C0053,60+,website,5,False
sample_4,3705,C0054,41-60,website,2,False
sample_4,3705,C0055,41-60,website,3,False
sample_4,3705,C0056,41-60,mobile_app,2,False
sample_4,3705,C0057,18-25,mobile_app,4,True
sample_4,3705,C0058,26-40,mobile_app,5,True
sample_4,3705,C0059,41-60,mobile_app,5,True
sample_4,3705,C0060,41-60,website,4,True
sample_4,3705,C0061,41-60,phone,4,True
sample_4,3705,C0062,60+,website,5,True
sample_4,3705,C0063,26-40,phone,2,True
sample_4,3705,C0064,41-60,website,3,True
sample_4,3705,C0065,60+,website,2,False
sample_4,3705,C0066,60+,website,3,False
sample_4,3705,C0067,26-40,website,3,False
sample_4,3705,C0068,26-40,mobile_app,4,True
sample_4,3705,C0069,41-60,website,1,True
sample_4,3705,C0070,60+,mobile_app,3,True
sample_4,3705,C0071,41-60,website,5,True
sample_4,3705,C0072,18-25,mobile_app,5,True
sample_4,3705,C0073,41-60,phone,3,False
sample_4,3705,C0074,60+,website,2,True
sample_4,3705,C0075,18-25,website,3,False
sample_4,3705,C0076,41-60,phone,3,False
sample_4,3705,C0077,26-40,website,4,True
sample_4,3705,C0078,26-40,mobile_app,3,True
sample_4,3705,C0079,18-25,mobile_app,3,True
sample_4,3705,C0080,41-60,website,3,True
sample_4,3705,C0081,26-40,mobile_app,4,True
sample_4,3705,C0082,41-60,mobile_app,3,True
sample_4,3705,C0083,60+,mobile_app,4,True
sample_4,3705,C0084,41-60,mobile_app,4,True
sample_4,3705,C0085,41-60,phone,2,True
sample_4,3705,C0086,26-40,mobile_app,3,True
sample_4,3705,C0087,41-60,mobile_app,4,True
sample_4,3705,C0088,26-40,mobile_app,3,True
sample_4,3705,C0089,26-40,website,4,False
sample_4,3705,C0090,60+,mobile_app,4,True
sample_4,3705,C0091,41-60,website,2,False
sample_4,3705,C0092,26-40,mobile_app,3,True
sample_4,3705,C0093,18-25,website,4,True
sample_4,3705,C0094,26-40,website,4,False
sample_4,3705,C0095,26-40,mobile_app,5,True
sample_4,3705,C0096,26-40,phone,2,True
sample_4,3705,C0097,41-60,phone,3,False
sample_4,3705,C0098,41-60,mobile_app,4,True
sample_4,3705,C0099,41-60,mobile_app,5,True
sample_4,3705,C0100,18-25,website,4,True
sample_4,3705,C0101,41-60,mobile_app,3,True
sample_4,3705,C0102,60+,website,3,False
sample_4,3705,C0103,26-40,website,3,True
sample_4,3705,C0104,60+,website,1,False
sample_4,3705,C0105,18-25,mobile_app,2,False
sample_4,3705,C0106,26-40,website,5,True
sample_4,3705,C0107,26-40,website,3,False
sample_4,3705,C0108,26-40,website,3,True
sample_4,3705,C0109,41-60,website,2,True
sample_4,3705,C0110,18-25,mobile_app,3,True
sample_4,3705,C0111,18-25,website,5,True
sample_4,3705,C0112,26-40,website,4,True
sample_4,3705,C0113,26-40,phone,5,True
sample_4,3705,C0114,18-25,website,4,True
sample_4,3705,C0115,18-25,website,5,True
sample_4,3705,C0116,18-25,phone,3,True
sample_4,3705,C0117,41-60,website,3,True
sample_4,3705,C0118,41-60,website,4,True
sample_4,3705,C0119,26-40,mobile_app,4,False
sample_4,3705,C0120,18-25,website,4,True
sample_4,3705,C0121,60+,website,4,True
sample_4,3705,C0122,41-60,website,3,True
sample_4,3705,C0123,26-40,mobile_app,4,True
sample_4,3705,C0124,60+,mobile_app,3,True
sample_4,3705,C0125,26-40,mobile_app,5,True
sample_4,3705,C0126,60+,mobile_app,5,True
sample_4,3705,C0127,41-60,website,5,True
sample_4,3705,C0128,26-40,mobile_app,4,True
sample_4,3705,C0129,26-40,mobile_app,3,True
sample_4,3705,C0130,26-40,website,3,False
sample_4,3705,C0131,41-60,website,1,False
sample_4,3705,C0132,18-25,website,3,True
sample_4,3705,C0133,18-25,website,4,True
sample_4,3705,C0134,26-40,mobile_app,5,False
sample_4,3705,C0135,18-25,website,5,True
sample_4,3705,C0136,26-40,mobile_app,4,False
sample_4,3705,C0137,26-40,mobile_app,4,True
sample_4,3705,C0138,41-60,mobile_app,3,True
sample_4,3705,C0139,26-40,phone,4,True
sample_4,3705,C0140,41-60,website,4,True
sample_4,3705,C0141,26-40,mobile_app,4,False
sample_4,3705,C0142,18-25,mobile_app,2,False
sample_4,3705,C0143,18-25,website,3,True
sample_4,3705,C0144,41-60,mobile_app,3,False
sample_4,3705,C0145,26-40,mobile_app,3,True
sample_4,3705,C0146,26-40,mobile_app,4,True
sample_4,3705,C0147,41-60,mobile_app,5,True
sample_4,3705,C0148,26-40,mobile_app,5,True
sample_4,3705,C0149,18-25,phone,3,True
sample_4,3705,C0150,60+,website,3,False
sample_4,3705,C0151,18-25,website,4,False
sample_4,3705,C0152,26-40,website,5,True
sample_4,3705,C0153,26-40,mobile_app,3,True
sample_4,3705,C0154,60+,website,4,False
sample_4,3705,C0155,26-40,phone,3,True
sample_4,3705,C0156,26-40,website,3,False
sample_4,3705,C0157,41-60,mobile_app,4,True
sample_4,3705,C0158,41-60,website,3,False
sample_4,3705,C0159,41-60,website,5,True
sample_4,3705,C0160,60+,website,5,True
sample_4,3705,C0161,18-25,website,5,True
sample_4,3705,C0162,41-60,website,4,True
sample_4,3705,C0163,41-60,website,4,True
sample_4,3705,C0164,26-40,mobile_app,4,True
sample_4,3705,C0165,26-40,mobile_app,5,True
sample_4,3705,C0166,18-25,mobile_app,4,True
sample_4,3705,C0167,26-40,website,2,False
sample_4,3705,C0168,41-60,phone,2,True
sample_4,3705,C0169,18-25,phone,3,False
sample_4,3705,C0170,26-40,mobile_app,3,True
sample_4,3705,C0171,18-25,mobile_app,4,True
sample_4,3705,C0172,41-60,website,3,True
sample_4,3705,C0173,26-40,phone,3,False
sample_4,3705,C0174,26-40,website,5,True
sample_4,3705,C0175,26-40,website,3,False
sample_4,3705,C0176,26-40,website,3,True
sample_4,3705,C0177,41-60,website,4,True
sample_4,3705,C0178,26-40,phone,2,True
sample_4,3705,C0179,41-60,website,4,False
sample_4,3705,C0180,26-40,website,5,True
sample_4,3705,C0181,18-25,website,4,False
sample_4,3705,C0182,26-40,mobile_app,5,True
sample_4,3705,C0183,60+,website,2,False
sample_4,3705,C0184,26-40,mobile_app,4,True
sample_4,3705,C0185,26-40,website,4,True
sample_4,3705,C0186,18-25,mobile_app,4,True
sample_4,3705,C0187,18-25,mobile_app,2,False
sample_4,3705,C0188,60+,website,4,True
sample_4,3705,C0189,18-25,mobile_app,5,True
sample_4,3705,C0190,60+,website,3,True
sample_4,3705,C0191,60+,phone,3,True
sample_4,3705,C0192,41-60,mobile_app,4,True
sample_4,3705,C0193,26-40,phone,4,False
sample_4,3705,C0194,26-40,website,5,True
sample_4,3705,C0195,60+,website,4,True
sample_4,3705,C0196,26-40,mobile_app,4,True
sample_4,3705,C0197,18-25,mobile_app,5,True
sample_4,3705,C0198,41-60,website,3,False
sample_4,3705,C0199,41-60,website,2,False
sample_4,3705,C0200,26-40,website,2,False
sample_4,3705,C0201,18-25,website,4,True
sample_4,3705,C0202,26-40,mobile_app,5,True
sample_4,3705,C0203,41-60,website,3,False
sample_4,3705,C0204,60+,phone,3,True
sample_4,3705,C0205,41-60,website,4,True
sample_4,3705,C0206,41-60,phone,3,True
sample_4,3705,C0207,60+,phone,3,True
sample_4,3705,C0208,41-60,phone,4,True
sample_4,3705,C0209,26-40,mobile_app,4,True
sample_4,3705,C0210,26-40,website,5,True
sample_4,3705,C0211,60+,website,3,True
sample_4,3705,C0212,41-60,website,2,False
sample_4,3705,C0213,41-60,mobile_app,5,True
sample_4,3705,C0214,26-40,mobile_app,3,True
sample_4,3705,C0215,41-60,website,4,False
sample_4,3705,C0216,26-40,website,2,False
sample_4,3705,C0217,60+,phone,2,True
sample_4,3705,C0218,26-40,phone,4,True
sample_4,3705,C0219,26-40,website,4,False
sample_4,3705,C0220,26-40,website,4,True
sample_4,3705,C0221,41-60,phone,3,False
sample_4,3705,C0222,26-40,mobile_app,5,True
sample_4,3705,C0223,18-25,website,2,True
sample_4,3705,C0224,41-60,mobile_app,4,True
sample_4,3705,C0225,41-60,website,3,True
sample_4,3705,C0226,26-40,website,2,False
sample_4,3705,C0227,26-40,website,3,True
sample_4,3705,C0228,41-60,mobile_app,4,True
sample_4,3705,C0229,60+,website,3,True
sample_4,3705,C0230,18-25,phone,2,False
sample_4,3705,C0231,41-60,mobile_app,4,True
sample_4,3705,C0232,26-40,website,3,True
sample_4,3705,C0233,41-60,website,5,True
sample_4,3705,C0234,18-25,mobile_app,3,True
sample_4,3705,C0235,60+,website,4,True
sample_4,3705,C0236,41-60,mobile_app,4,True
sample_4,3705,C0237,26-40,website,5,True
sample_4,3705,C0238,60+,mobile_app,4,True
sample_4,3705,C0239,18-25,website,3,False
sample_4,3705,C0240,26-40,phone,4,True
sample_4,3705,C0241,41-60,mobile_app,3,True
sample_4,3705,C0242,60+,mobile_app,4,True
sample_4,3705,C0243,60+,website,3,True
sample_4,3705,C0244,60+,website,4,True
sample_4,3705,C0245,26-40,mobile_app,2,False
sample_4,3705,C0246,41-60,phone,3,True
sample_4,3705,C0247,18-25,phone,3,False
sample_4,3705,C0248,26-40,website,4,True
sample_4,3705,C0249,26-40,website,3,False
sample_4,3705,C0250,41-60,mobile_app,2,True
sample_4,3705,C0251,26-40,website,5,True
sample_4,3705,C0252,41-60,phone,3,True
sample_4,3705,C0253,26-40,mobile_app,4,False
sample_4,3705,C0254,41-60,website,5,True
sample_4,3705,C0255,41-60,website,4,True
sample_4,3705,C0256,18-25,website,4,True
sample_4,3705,C0257,60+,mobile_app,3,True
sample_4,3705,C0258,26-40,website,4,False
sample_4,3705,C0259,26-40,website,4,True
sample_4,3705,C0260,26-40,website,3,False
sample_4,3705,C0261,60+,phone,2,True
sample_4,3705,C0262,26-40,website,5,True
sample_4,3705,C0263,60+,website,3,True
sample_4,3705,C0264,41-60,website,3,True
sample_4,3705,C0265,18-25,mobile_app,4,True
sample_4,3705,C0266,41-60,mobile_app,4,True
sample_4,3705,C0267,60+,mobile_app,5,False
sample_4,3705,C0268,26-40,mobile_app,5,False
sample_4,3705,C0269,60+,mobile_app,4,True
sample_4,3705,C0270,26-40,website,4,True
sample_4,3705,C0271,26-40,mobile_app,4,True
sample_4,3705,C0272,41-60,mobile_app,3,True
sample_4,3705,C0273,41-60,mobile_app,2,False
sample_4,3705,C0274,26-40,mobile_app,4,True
sample_4,3705,C0275,41-60,mobile_app,3,True
sample_4,3705,C0276,60+,website,2,True
sample_4,3705,C0277,26-40,mobile_app,4,True
sample_4,3705,C0278,41-60,mobile_app,4,True
sample_4,3705,C0279,60+,phone,3,True
sample_4,3705,C0280,41-60,website,4,True
sample_4,3705,C0281,41-60,mobile_app,5,True
sample_4,3705,C0282,26-40,website,5,True
sample_4,3705,C0283,41-60,website,4,True
sample_4,3705,C0284,41-60,mobile_app,3,True
sample_4,3705,C0285,18-25,website,4,False
sample_4,3705,C0286,41-60,mobile_app,4,False
sample_4,3705,C0287,18-25,mobile_app,5,True
sample_4,3705,C0288,18-25,website,4,True
sample_4,3705,C0289,41-60,website,5,True
sample_4,3705,C0290,41-60,website,3,False
sample_4,3705,C0291,41-60,mobile_app,4,True
sample_4,3705,C0292,18-25,website,5,True
sample_4,3705,C0293,41-60,phone,3,True
sample_4,3705,C0294,26-40,website,4,True
sample_4,3705,C0295,26-40,website,3,True
sample_4,3705,C0296,26-40,mobile_app,4,False
sample_4,3705,C0297,26-40,website,2,False
sample_4,3705,C0298,18-25,website,3,False
sample_4,3705,C0299,60+,mobile_app,3,True
sample_4,3705,C0300,41-60,website,5,True
sample_4,3705,C0301,41-60,phone,4,True
sample_4,3705,C0302,41-60,mobile_app,4,True
sample_4,3705,C0303,26-40,website,3,True
sample_4,3705,C0304,41-60,mobile_app,3,True
sample_4,3705,C0305,60+,website,5,True
sample_4,3705,C0306,26-40,website,4,True
sample_4,3705,C0307,26-40,website,4,True
sample_4,3705,C0308,26-40,phone,2,True
sample_4,3705,C0309,26-40,phone,2,False
sample_4,3705,C0310,60+,website,3,True
sample_4,3705,C0311,26-40,phone,3,True
sample_4,3705,C0312,18-25,website,3,True
sample_4,3705,C0313,41-60,website,5,True
sample_4,3705,C0314,26-40,website,5,True
sample_4,3705,C0315,60+,website,3,True
sample_4,3705,C0316,41-60,phone,4,True
sample_4,3705,C0317,41-60,mobile_app,5,True
sample_4,3705,C0318,41-60,website,4,True
sample_4,3705,C0319,41-60,website,4,True
sample_4,3705,C0320,60+,mobile_app,4,False
sample_4,3705,C0321,41-60,website,3,True
sample_4,3705,C0322,26-40,phone,5,True
sample_4,3705,C0323,26-40,website,5,True
sample_4,3705,C0324,60+,phone,2,False
sample_4,3705,C0325,18-25,phone,5,True
sample_4,3705,C0326,41-60,website,5,True
sample_4,3705,C0327,26-40,phone,4,True
sample_4,3705,C0328,18-25,phone,4,True
sample_4,3705,C0329,60+,mobile_app,4,True
sample_4,3705,C0330,41-60,website,4,True
sample_4,3705,C0331,26-40,website,4,True
sample_4,3705,C0332,41-60,phone,1,False
sample_4,3705,C0333,26-40,mobile_app,5,True
sample_4,3705,C0334,26-40,mobile_app,5,True
sample_4,3705,C0335,26-40,website,3,False
sample_4,3705,C0336,18-25,website,4,True
sample_4,3705,C0337,60+,website,4,True
sample_4,3705,C0338,60+,mobile_app,5,True
sample_4,3705,C0339,41-60,website,5,True
sample_4,3705,C0340,26-40,mobile_app,4,True
sample_4,3705,C0341,41-60,phone,3,False
sample_4,3705,C0342,26-40,website,4,True
sample_4,3705,C0343,18-25,phone,3,True
sample_4,3705,C0344,26-40,website,3,False
sample_4,3705,C0345,41-60,website,3,True
sample_4,3705,C0346,26-40,website,3,True
sample_4,3705,C0347,60+,website,3,False
sample_4,3705,C0348,41-60,website,4,True
sample_4,3705,C0349,26-40,website,5,True
sample_4,3705,C0350,18-25,website,4,True
sample_4,3705,C0351,41-60,mobile_app,4,True
sample_4,3705,C0352,18-25,mobile_app,3,False
sample_4,3705,C0353,41-60,phone,4,True
sample_4,3705,C0354,18-25,mobile_app,4,True
sample_4,3705,C0355,18-25,website,4,True
sample_4,3705,C0356,41-60,website,3,True
sample_4,3705,C0357,18-25,website,3,True
sample_4,3705,C0358,41-60,phone,3,True
sample_4,3705,C0359,26-40,website,2,True
sample_4,3705,C0360,18-25,website,4,False
sample_4,3705,C0361,18-25,website,3,False
sample_4,3705,C0362,18-25,mobile_app,4,True
sample_4,3705,C0363,41-60,mobile_app,3,True
sample_4,3705,C0364,18-25,website,3,False
sample_4,3705,C0365,26-40,website,4,True
sample_4,3705,C0366,18-25,website,3,True
sample_4,3705,C0367,41-60,website,5,True
sample_4,3705,C0368,26-40,mobile_app,5,True
sample_4,3705,C0369,41-60,website,4,True
sample_4,3705,C0370,60+,website,4,True
sample_4,3705,C0371,26-40,phone,4,True
sample_4,3705,C0372,26-40,website,4,True
sample_4,3705,C0373,41-60,mobile_app,3,False
sample_4,3705,C0374,26-40,mobile_app,5,True
sample_4,3705,C0375,26-40,mobile_app,3,True
sample_4,3705,C0376,41-60,mobile_app,3,True
sample_4,3705,C0377,26-40,phone,2,False
sample_4,3705,C0378,41-60,mobile_app,5,True
sample_4,3705,C0379,41-60,mobile_app,4,True
sample_4,3705,C0380,18-25,website,4,True
sample_4,3705,C0381,26-40,website,4,True
sample_4,3705,C0382,41-60,mobile_app,4,True
sample_4,3705,C0383,18-25,website,5,True
sample_4,3705,C0384,26-40,phone,2,False
sample_4,3705,C0385,18-25,website,3,True
sample_4,3705,C0386,60+,website,3,True
sample_4,3705,C0387,26-40,website,4,True
sample_4,3705,C0388,41-60,mobile_app,3,True
sample_4,3705,C0389,26-40,website,4,True
sample_4,3705,C0390,41-60,mobile_app,5,True
sample_4,3705,C0391,41-60,mobile_app,3,True
sample_4,3705,C0392,26-40,website,3,True
sample_4,3705,C0393,18-25,website,3,False
sample_4,3705,C0394,18-25,website,3,False
sample_4,3705,C0395,41-60,website,4,True
sample_4,3705,C0396,26-40,mobile_app,4,True
sample_4,3705,C0397,26-40,website,5,True
sample_4,3705,C0398,26-40,phone,2,True
sample_4,3705,C0399,26-40,mobile_app,4,True
sample_4,3705,C0400,41-60,website,3,False
sample_4,3705,C0401,26-40,mobile_app,4,True
sample_4,3705,C0402,26-40,mobile_app,4,False
sample_4,3705,C0403,41-60,phone,1,True
sample_4,3705,C0404,26-40,mobile_app,4,True
sample_4,3705,C0405,18-25,mobile_app,5,True
sample_4,3705,C0406,26-40,mobile_app,5,True
sample_4,3705,C0407,26-40,website,3,False
sample_4,3705,C0408,26-40,phone,4,True
sample_4,3705,C0409,26-40,mobile_app,4,True
sample_4,3705,C0410,26-40,website,4,True
sample_4,3705,C0411,60+,phone,4,True
sample_4,3705,C0412,26-40,website,3,False
sample_4,3705,C0413,18-25,mobile_app,2,True
sample_4,3705,C0414,26-40,website,3,False
sample_4,3705,C0415,41-60,phone,2,True
sample_4,3705,C0416,41-60,phone,2,False
sample_4,3705,C0417,18-25,website,3,False
sample_4,3705,C0418,41-60,website,3,True
sample_4,3705,C0419,26-40,website,4,False
sample_4,3705,C0420,41-60,website,4,True
sample_4,3705,C0421,26-40,website,3,True
sample_4,3705,C0422,41-60,website,3,True
sample_4,3705,C0423,26-40,mobile_app,4,False
sample_4,3705,C0424,60+,website,2,True
sample_4,3705,C0425,26-40,website,3,False
sample_4,3705,C0426,18-25,mobile_app,4,True
sample_4,3705,C0427,18-25,website,4,True
sample_4,3705,C0428,41-60,phone,4,True
sample_4,3705,C0429,26-40,phone,2,True
sample_4,3705,C0430,41-60,website,4,False
sample_4,3705,C0431,41-60,website,4,True
sample_4,3705,C0432,26-40,website,3,True
sample_4,3705,C0433,41-60,website,4,True
sample_4,3705,C0434,41-60,mobile_app,3,True
sample_4,3705,C0435,26-40,website,4,True
sample_4,3705,C0436,26-40,mobile_app,4,True
sample_4,3705,C0437,60+,website,4,True
sample_4,3705,C0438,41-60,website,3,True
sample_4,3705,C0439,26-40,mobile_app,3,True
sample_4,3705,C0440,26-40,mobile_app,3,False
sample_4,3705,C0441,26-40,mobile_app,5,True
sample_4,3705,C0442,26-40,mobile_app,3,True
sample_4,3705,C0443,26-40,website,5,True
sample_4,3705,C0444,26-40,mobile_app,4,True
sample_4,3705,C0445,26-40,website,5,True
sample_4,3705,C0446,41-60,mobile_app,4,True
sample_4,3705,C0447,26-40,phone,2,True
sample_4,3705,C0448,26-40,website,5,True
sample_4,3705,C0449,60+,website,3,False
sample_4,3705,C0450,41-60,mobile_app,4,False
sample_4,3705,C0451,41-60,website,2,False
sample_4,3705,C0452,26-40,website,4,True
sample_4,3705,C0453,18-25,mobile_app,4,True
sample_4,3705,C0454,18-25,mobile_app,3,True
sample_4,3705,C0455,18-25,phone,4,True
sample_4,3705,C0456,41-60,mobile_app,5,True
sample_4,3705,C0457,26-40,mobile_app,3,True
sample_4,3705,C0458,18-25,mobile_app,4,True
sample_4,3705,C0459,18-25,mobile_app,3,True
sample_4,3705,C0460,26-40,phone,2,False
sample_4,3705,C0461,60+,mobile_app,4,False
sample_4,3705,C0462,26-40,mobile_app,4,False
sample_4,3705,C0463,26-40,website,3,True
sample_4,3705,C0464,18-25,phone,4,True
sample_4,3705,C0465,41-60,website,4,False
sample_4,3705,C0466,18-25,website,2,True
sample_4,3705,C0467,18-25,phone,4,True
sample_4,3705,C0468,18-25,website,3,False
sample_4,3705,C0469,18-25,mobile_app,4,True
sample_4,3705,C0470,41-60,phone,4,True
sample_4,3705,C0471,26-40,website,2,False
sample_4,3705,C0472,26-40,website,4,True
sample_4,3705,C0473,41-60,mobile_app,4,True
sample_4,3705,C0474,41-60,website,3,True
sample_4,3705,C0475,26-40,mobile_app,4,False
sample_4,3705,C0476,41-60,mobile_app,5,True
sample_4,3705,C0477,41-60,phone,3,True
sample_4,3705,C0478,26-40,mobile_app,5,True
sample_4,3705,C0479,18-25,website,4,False
sample_4,3705,C0480,41-60,mobile_app,3,True
sample_4,3705,C0481,26-40,mobile_app,4,True
sample_4,3705,C0482,26-40,website,3,False
sample_4,3705,C0483,26-40,website,4,True
sample_4,3705,C0484,18-25,website,3,True
sample_4,3705,C0485,18-25,website,2,True
sample_4,3705,C0486,18-25,mobile_app,4,False
sample_4,3705,C0487,18-25,website,4,True
sample_4,3705,C0488,26-40,website,2,True
sample_4,3705,C0489,60+,website,1,True
sample_4,3705,C0490,41-60,website,3,False
sample_4,3705,C0491,26-40,website,5,True
sample_4,3705,C0492,41-60,website,3,True
sample_4,3705,C0493,41-60,website,4,True
sample_4,3705,C0494,18-25,website,4,True
sample_4,3705,C0495,41-60,website,4,True
sample_4,3705,C0496,60+,website,5,True
sample_4,3705,C0497,26-40,website,4,True
sample_4,3705,C0498,18-25,website,5,True
sample_4,3705,C0499,41-60,mobile_app,3,False
sample_4,3705,C0500,18-25,website,2,False
sample_4,3705,C0501,26-40,website,3,True
sample_4,3705,C0502,26-40,website,4,True
sample_4,3705,C0503,26-40,website,2,False
sample_4,3705,C0504,18-25,mobile_app,2,True
sample_4,3705,C0505,60+,website,4,True
sample_4,3705,C0506,41-60,website,4,True
sample_4,3705,C0507,26-40,mobile_app,5,True
sample_4,3705,C0508,60+,mobile_app,4,True
sample_4,3705,C0509,41-60,mobile_app,4,True
sample_4,3705,C0510,18-25,website,4,False
sample_4,3705,C0511,18-25,website,4,True
sample_4,3705,C0512,41-60,mobile_app,3,False
sample_4,3705,C0513,26-40,mobile_app,4,True
sample_4,3705,C0514,26-40,website,4,False
sample_4,3705,C0515,18-25,website,4,True
sample_4,3705,C0516,18-25,website,3,False
sample_4,3705,C0517,41-60,website,4,False
sample_4,3705,C0518,18-25,phone,4,False
sample_4,3705,C0519,18-25,mobile_app,5,True
sample_4,3705,C0520,26-40,mobile_app,3,True
sample_4,3705,C0521,41-60,mobile_app,2,True
sample_4,3705,C0522,26-40,mobile_app,4,True
sample_4,3705,C0523,26-40,mobile_app,5,True
sample_4,3705,C0524,18-25,mobile_app,3,False
sample_4,3705,C0525,26-40,phone,3,False
sample_4,3705,C0526,41-60,website,3,False
sample_4,3705,C0527,41-60,mobile_app,3,True
sample_4,3705,C0528,26-40,mobile_app,3,True
sample_4,3705,C0529,26-40,mobile_app,5,True
sample_4,3705,C0530,18-25,website,5,False
sample_4,3705,C0531,41-60,website,4,True
sample_4,3705,C0532,26-40,website,3,True
sample_4,3705,C0533,41-60,website,5,True
sample_4,3705,C0534,60+,website,3,True
sample_4,3705,C0535,26-40,phone,2,False
sample_4,3705,C0536,26-40,website,4,True
sample_4,3705,C0537,60+,website,4,True
sample_4,3705,C0538,26-40,mobile_app,5,True
sample_4,3705,C0539,18-25,mobile_app,2,True
sample_4,3705,C0540,18-25,website,3,True
sample_4,3705,C0541,41-60,website,2,True
sample_4,3705,C0542,18-25,phone,3,False
sample_4,3705,C0543,18-25,website,3,False
sample_4,3705,C0544,41-60,mobile_app,5,True
sample_4,3705,C0545,26-40,website,4,True
sample_4,3705,C0546,26-40,mobile_app,4,True
sample_4,3705,C0547,18-25,website,2,False
sample_4,3705,C0548,26-40,website,5,False
sample_4,3705,C0549,41-60,website,4,True
sample_4,3705,C0550,18-25,website,4,True
sample_4,3705,C0551,18-25,website,5,True
sample_4,3705,C0552,41-60,mobile_app,3,False
sample_4,3705,C0553,18-25,website,5,True
sample_4,3705,C0554,18-25,mobile_app,3,True
sample_4,3705,C0555,41-60,phone,3,False
sample_4,3705,C0556,26-40,mobile_app,3,True
sample_4,3705,C0557,60+,website,5,True
sample_4,3705,C0558,26-40,mobile_app,3,True
sample_4,3705,C0559,18-25,mobile_app,4,True
sample_4,3705,C0560,26-40,mobile_app,4,True
sample_4,3705,C0561,26-40,website,4,False
sample_4,3705,C0562,26-40,website,2,True
sample_4,3705,C0563,18-25,mobile_app,5,True
sample_4,3705,C0564,26-40,mobile_app,5,True
sample_4,3705,C0565,41-60,phone,1,True
sample_4,3705,C0566,60+,website,3,True
sample_4,3705,C0567,60+,phone,4,True
sample_4,3705,C0568,18-25,website,4,True
sample_4,3705,C0569,60+,website,5,False
sample_4,3705,C0570,18-25,website,3,False
sample_4,3705,C0571,18-25,mobile_app,5,True
sample_4,3705,C0572,26-40,mobile_app,3,True
sample_4,3705,C0573,26-40,website,4,True
sample_4,3705,C0574,18-25,website,3,True
sample_4,3705,C0575,41-60,website,4,True
sample_4,3705,C0576,26-40,mobile_app,4,True
sample_4,3705,C0577,18-25,phone,4,True
sample_4,3705,C0578,26-40,mobile_app,3,False
sample_4,3705,C0579,41-60,phone,4,True
sample_4,3705,C0580,26-40,mobile_app,5,True
sample_4,3705,C0581,41-60,mobile_app,4,True
sample_4,3705,C0582,26-40,website,3,False
sample_4,3705,C0583,26-40,phone,3,True
sample_4,3705,C0584,26-40,phone,3,False
sample_4,3705,C0585,41-60,phone,2,False
sample_4,3705,C0586,41-60,website,4,True
sample_4,3705,C0587,26-40,website,4,True
sample_4,3705,C0588,60+,website,2,False
sample_4,3705,C0589,26-40,phone,5,True
sample_4,3705,C0590,41-60,website,3,False
sample_4,3705,C0591,18-25,mobile_app,4,True
sample_4,3705,C0592,26-40,website,5,True
sample_4,3705,C0593,18-25,mobile_app,3,True
sample_4,3705,C0594,41-60,mobile_app,3,True
sample_4,3705,C0595,18-25,website,5,True
sample_4,3705,C0596,60+,website,2,False
sample_4,3705,C0597,41-60,website,2,False
sample_4,3705,C0598,18-25,website,4,True
sample_4,3705,C0599,26-40,website,4,False
sample_4,3705,C0600,26-40,mobile_app,4,True
sample_5,4705,C0001,18-25,website,3,True
sample_5,4705,C0002,26-40,website,4,False
sample_5,4705,C0003,41-60,mobile_app,2,True
